date,headline_link,headline_title,link,page,scraped_at,title
"Senin, 26 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/bongkar-soal-jam-tangan-rp-12-m-pemberian-faisal-haris-usai-cerai-sarita-abdul-mukti-ke-jennifer-dunn-maaf-ya-mbak-634221.html,15.0,2020-11-22 21:42:02.069750,"Bongkar Soal Jam Tangan Rp 1,2 M Pemberian Faisal Haris Usai Cerai, Sarita Abdul Mukti ke Jennifer Dunn: Maaf Ya Mbak!"
"Senin, 26 Oktober 2020",,,https://www.kapanlagi.com/korea/kabar-6-trainee-cantik-yang-sudah-tinggalkan-sm-entertainment-tidak-debut-bersama-aespa-d669e4.html,15.0,2020-11-22 21:42:02.131810,"Kabar 6 Trainee Cantik yang Sudah Tinggalkan SM Entertainment, Tidak Debut Bersama Aespa"
"Senin, 26 Oktober 2020",,,https://www.kapanlagi.com/showbiz/film/indonesia/main-di-film-story-of-kale-when-someones-in-love-aurelie-moeremans-ingat-trauma-masa-lalu-954748.html,15.0,2020-11-22 21:42:02.196940,"Main di Film 'STORY OF KALE: WHEN SOMEONE'S IN LOVE', Aurelie Moeremans Ingat Trauma Masa Lalu"
"Minggu, 25 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-potret-pernikahan-kevin-aprilio-pakai-adat-sunda---wajah-cantik-dan-manglingi-vicy-melanie-jadi-sorotan.html,15.0,2020-11-22 21:42:02.289419,"8 Potret Pernikahan Kevin Aprilio, Pakai Adat Sunda - Wajah Cantik dan Manglingi Vicy Melanie Jadi Sorotan"
"Minggu, 25 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/selamat-kevin-aprilio-resmi-menikah-dengan-vicy-melanie-a65789.html,15.0,2020-11-22 21:42:02.359587,Selamat! Kevin Aprilio Resmi Menikah dengan Vicy Melanie
"Minggu, 25 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/jennifer-bachdim-bagikan-tips-parenting-selama-masa-pandemi-993ffb.html,15.0,2020-11-22 21:42:02.428565,Jennifer Bachdim Bagikan Tips Parenting Selama Masa Pandemi
"Minggu, 25 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/aldi-taher-resmi-menikah-sindir-sederet-seleb-dari-ariel-noah-atta-halilintar-agar-segera-menyusul-fe2e20.html,15.0,2020-11-22 21:42:02.500108,"Aldi Taher Resmi Menikah, Sindir Sederet Seleb dari Ariel NOAH - Atta Halilintar Agar Segera Menyusul"
"Sabtu, 24 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/pose-cantik-pakai-baju-transparan-jessica-iskandar-pamer-body-goals-bc616d.html,15.0,2020-11-22 21:42:02.572550,"Pose Cantik Pakai Baju Transparan, Jessica Iskandar Pamer Body Goals"
"Sabtu, 24 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/7-potret-baby-claire-pakai-swimsuit-saat-berenang-bareng-shandy-aulia-nggemesin-banget.html,15.0,2020-11-22 21:42:02.640752,"7 Potret Baby Claire Pakai Swimsuit Saat Berenang Bareng Shandy Aulia, Nggemesin Banget!"
"Sabtu, 24 Oktober 2020",,,https://www.kapanlagi.com/dangdut/merasa-malu-saat-tahu-video-klipnya-sama-persis-dengan-mv-iu-above-the-time-via-vallen-minta-maaf-4a5912.html,15.0,2020-11-22 21:42:02.713536,"Merasa Malu Saat Tahu Video Klipnya Sama Persis dengan MV IU 'Above the Time', Via Vallen Minta Maaf"
"Sabtu, 24 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-prosedur-kecantikan-yang-dilakukan-millen-cyrus-filler-suntik-pemutih-sampai-bulu-mata-extension.html,15.0,2020-11-22 21:42:02.789795,"8 Prosedur Kecantikan yang Dilakukan Millen Cyrus: Filler, Suntik Pemutih, Sampai Bulu Mata Extension"
"Sabtu, 24 Oktober 2020",,,https://www.kapanlagi.com/showbiz/film/indonesia/syifa-hadju-rela-mengemis-casting-demi-bisa-terlibat-film-sejuta-sayang-untuknya-9fed43.html,15.0,2020-11-22 21:42:02.861518,Syifa Hadju Rela 'Mengemis' Casting Demi Bisa Terlibat Film 'SEJUTA SAYANG UNTUKNYA'
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/korea/batal-tampil-di-k-culture-festival-2020-netizen-korea-minta-irene-segera-keluar-dari-red-velvet-a28ccd.html,15.0,2020-11-22 21:42:02.936302,"Batal Tampil di K-Culture Festival 2020, Netizen Korea Minta Irene Segera Keluar dari Red Velvet"
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/jadi-pasangan-konglomerat-seleb-seleb-ini-pilih-pisah-meski-hidup-bergelimang-harta-2cbd2a.html,15.0,2020-11-22 21:42:03.012195,"Jadi Pasangan Konglomerat, Seleb-Seleb Ini Pilih Pisah Meski Hidup Bergelimang Harta"
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/ramai-rumor-balikan-tristan-thompson-tertangkap-cium-mesra-khloe-kardashian-3d14e2.html,15.0,2020-11-22 21:42:03.085145,"Ramai Rumor Balikan, Tristan Thompson Tertangkap Cium Mesra Khloe Kardashian"
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/9-potret-aksesoris-luna-maya-yang-harganya-fantastis-dan-sukses-bikin-heboh-terbaru-cincin-berlian-rp-3-miliar.html,15.0,2020-11-22 21:42:03.160855,"9 Potret Aksesoris Luna Maya yang Harganya Fantastis dan Sukses Bikin Heboh, Terbaru Cincin Berlian Rp 3 Miliar"
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/pamer-foto-mesra-asmirandah-tulis-pantun-gombalan-receh-buat-jonas-rivanno-46f580.html,15.0,2020-11-22 21:42:03.249587,"Pamer Foto Mesra, Asmirandah Tulis Pantun Gombalan Receh Buat Jonas Rivanno"
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/foto-foto-mesra-mike-lewis-dan-janisaa-pradja-yang-makin-lengket-bak-perangko.html,15.0,2020-11-22 21:42:03.328902,Foto-Foto Mesra Mike Lewis dan Janisaa Pradja yang Makin Lengket Bak Perangko
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/mike-lewis-ulang-tahun-janisaa-pradja-tulis-ucapan-selamat-romantis-51be44.html,15.0,2020-11-22 21:42:03.407753,"Mike Lewis Ulang Tahun, Janisaa Pradja Tulis Ucapan Selamat Romantis"
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/korea/kronologi-lengkap-kontroversi-irene-red-velvet-berawal-dari-curhatan-ig-netizens-selamat-tinggal-224801.html,15.0,2020-11-22 21:42:03.485440,"Kronologi Lengkap Kontroversi Irene Red Velvet, Berawal dari Curhatan IG - Netizens: Selamat Tinggal"
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/lupa-pakai-celana-dinar-candy-bikin-netizen-geleng-geleng-kepala-50fb32.html,15.0,2020-11-22 21:42:03.565573,"Lupa Pakai Celana, Dinar Candy Bikin Netizen Geleng-Geleng Kepala"
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/cerita-wulan-guritno-yang-makin-jatuh-cinta-dengan-olahraga-sepeda-047239.html,15.0,2020-11-22 21:42:03.645963,Cerita Wulan Guritno yang Makin Jatuh Cinta dengan Olahraga Sepeda
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/sunan-kalijaga-tulis-sindiran-siap-bongkar-bukti-bahas-soal-taqy-malik-d7647c.html,15.0,2020-11-22 21:42:03.727288,"Sunan Kalijaga Tulis Sindiran Siap Bongkar Bukti, Bahas Soal Taqy Malik?"
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/internasional/10-foto-penampakan-mansion-mewah-katy-perry--orlando-bloom-seharga-rp-2083-miliar.html,15.0,2020-11-22 21:42:03.804648,"10 Foto Penampakan Mansion Mewah Katy Perry & Orlando Bloom Seharga Rp 208,3 Miliar"
"Jum'at, 23 Oktober 2020",,,https://www.kapanlagi.com/korea/tulis-permintaan-maaf-irene-red-velvet-akui-dirinya-seleb-berperilaku-kasar-dalam-postingan-editor-d04c76.html,16.0,2020-11-22 21:42:07.682821,"Tulis Permintaan Maaf, Irene Red Velvet Akui Dirinya Seleb Berperilaku Kasar dalam Postingan Editor"
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/kini-hidup-bergelimang-harta-momo-geisha-punya-penyesalan-besar-dalam-hidupnya-e3eb93.html,16.0,2020-11-22 21:42:07.737999,"Kini Hidup Bergelimang Harta, Momo Geisha Punya Penyesalan Besar dalam Hidupnya"
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/korea/9-foto-shella-ganiswara-seleb-tik-tok-yang-viral-karena-mirip-banget-sama-lisa-blackpink.html,16.0,2020-11-22 21:42:07.791570,"9 Foto Shella Ganiswara, Seleb Tik-Tok yang Viral Karena Mirip Banget Sama Lisa BLACKPINK"
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-potret-momen-kebersamaan-manis-nastusha-dan-sang-adik-dante-beri-pelukan-serta-ciuman-sayang.html,16.0,2020-11-22 21:42:07.848759,"8 Potret Momen Kebersamaan Manis Nastusha dan Sang Adik Dante, Beri Pelukan Serta Ciuman Sayang"
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/showbiz/hollywood/dikabarkan-sudah-tunangan-robert-pattinson-segera-nikahi-suki-waterhouse-3f5db4.html,16.0,2020-11-22 21:42:07.904702,"Dikabarkan Sudah Tunangan, Robert Pattinson Segera Nikahi Suki Waterhouse?"
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/korea/bikin-nctzen-bangga-full-album-kedua-nct-resonance-pt1-kuasai-gaon-album-chart-d24728.html,16.0,2020-11-22 21:42:07.979038,Bikin NCTzen Bangga! Full Album Kedua NCT 'RESONANCE Pt.1' Kuasai Gaon Album Chart
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/showbiz/hollywood/mengaku-single-jessie-j-akhirnya-konfirmasi-sudah-putus-lagi-sama-channing-tatum-a009b7.html,16.0,2020-11-22 21:42:08.044291,"Mengaku Single, Jessie J Akhirnya Konfirmasi Sudah Putus Lagi Sama Channing Tatum"
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/foto-foto-body-goals-sabrina-chairunnisa-pacar-deddy-corbuzier-pamer-otot---abs-seksi.html,16.0,2020-11-22 21:42:08.103835,"Foto-Foto Body Goals Sabrina Chairunnisa Pacar Deddy Corbuzier, Pamer Otot - Abs Seksi"
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/dangdut/nadya-mustika-wisuda-komentar-manis-dari-rizki-da-bikin-netizen-heboh-14b89b.html,16.0,2020-11-22 21:42:08.168287,"Nadya Mustika Wisuda, Komentar Manis dari Rizki DA Bikin Netizen Heboh"
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/rayakan-anniversary-pernikahan-yang-ke-7-sarwendah-38-ruben-onsu-tulis-pesan-cinta-romantis-842834.html,16.0,2020-11-22 21:42:08.228632,"Rayakan Anniversary Pernikahan yang ke-7, Sarwendah & Ruben Onsu Tulis Pesan Cinta Romantis"
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/dangdut/inul-daratista-posting-foto-masa-mudanya-yang-dibilang-mirip-jennie-blackpink-78ba8c.html,16.0,2020-11-22 21:42:08.291892,Inul Daratista Posting Foto Masa Mudanya yang Dibilang Mirip Jennie Blackpink
"Kamis, 22 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/nikita-mirzani-posting-foto-pakai-jilbab-dan-tanpa-makeup-panen-pujian-dari-netizen-50e9e5.html,16.0,2020-11-22 21:42:08.358477,"Nikita Mirzani Posting Foto Pakai Jilbab dan Tanpa Makeup, Panen Pujian dari Netizen"
"Rabu, 21 Oktober 2020",,,https://musik.kapanlagi.com/berita/curahan-hati-tiara-andini-masuk-2-nominasi-sekaligus-di-ami-awards-2020-29434f.html,16.0,2020-11-22 21:42:08.423444,Curahan Hati Tiara Andini Masuk 2 Nominasi Sekaligus di AMI Awards 2020
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/taqy-malik-cerita-kronologi-perkenalan-dengan-sherel-thalib-berawal-dari-doa-depan-kabah-2723f1.html,16.0,2020-11-22 21:42:08.491361,"Taqy Malik Cerita Kronologi Perkenalan dengan Sherel Thalib, Berawal dari Doa Depan Ka'bah"
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/dangdut/berita-perceraian-makin-panas-nita-thalia-memilih-untuk-diam-demi-menjaga-psikologis-anak-58d8ef.html,16.0,2020-11-22 21:42:08.561606,"Berita Perceraian Makin Panas, Nita Thalia Memilih untuk Diam Demi Menjaga Psikologis Anak"
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/salmafina-sunan-posting-foto-selfie-jadulnya-saat-masih-sd-pakai-hp-jadul-keren-pada-masanya-c13557.html,16.0,2020-11-22 21:42:08.629050,"Salmafina Sunan Posting Foto Selfie Jadulnya Saat Masih SD, Pakai HP Jadul Keren Pada Masanya"
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/5-fakta-nasib-denise-cadel-setelah-video-orang-kaya-nongkrong-di-mall-viral-bisnis-meroket-dan-bangga-masuk-tv-9f4cfb.html,16.0,2020-11-22 21:42:08.699822,"5 Fakta Nasib Denise 'Cadel' Setelah Video Orang Kaya Nongkrong di Mall Viral, Bisnis Meroket dan Bangga Masuk TV"
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/jalani-photoshoot-pakai-mini-dress-seksi-shafa-harris-dibilang-mirip-kylie-jenner-052cba.html,16.0,2020-11-22 21:42:08.773432,"Jalani Photoshoot Pakai Mini Dress Seksi, Shafa Harris Dibilang Mirip Kylie Jenner"
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/bule-banget-ini-10-potret-tampan-armand-anak-sulung-farah-quinn-yang-beranjak-remaja.html,16.0,2020-11-22 21:42:08.841564,"Bule Banget, Ini 10 Potret Tampan Armand Anak Sulung Farah Quinn yang Beranjak Remaja"
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/korea/populer-di-jepang-nct-menduduki-peringkat-kedua-di-oricon-weekly-album-chart-dengan-album-resonance-pt1-addf1d.html,16.0,2020-11-22 21:42:08.914454,"Populer di Jepang, NCT Menduduki Peringkat Kedua di Oricon Weekly Album Chart dengan Album RESONANCE Pt.1"
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/hot-mama-ini-deretan-potret-farah-quinn-saat-pamer-kaki-jenjang-bak-boneka-barbie.html,16.0,2020-11-22 21:42:08.993633,"Hot Mama, Ini Deretan Potret Farah Quinn Saat Pamer Kaki Jenjang Bak Boneka Barbie"
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/sukses-turun-20-kg-dalam-4-bulan-ini-deretan-foto-tya-ariestya-yang-makin-cantik-dan-stylish-kekinian.html,16.0,2020-11-22 21:42:09.072796,"Sukses Turun 20 Kg Dalam 4 Bulan, Ini Deretan Foto Tya Ariestya yang Makin Cantik dan Stylish Kekinian"
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/berhasil-turun-20-kg-tya-ariestya-pamer-punggung-mulus-dan-tubuh-langsing-di-photoshoot-terbaru-ad684c.html,16.0,2020-11-22 21:42:09.147109,"Berhasil Turun 20 Kg, Tya Ariestya Pamer Punggung Mulus dan Tubuh Langsing di Photoshoot Terbaru"
"Rabu, 21 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/shandy-aulia-pamer-body-goals-saat-pilates-netizen-badan-kayak-karet-lentur-bener-78c84d.html,16.0,2020-11-22 21:42:09.223909,"Shandy Aulia Pamer Body Goals Saat Pilates, Netizen: Badan Kayak Karet, Lentur Bener"
"Selasa, 20 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/chelsea-olivia-lahirkan-anak-kedua-berjenis-kelamin-laki-laki-tepat-sehari-setelah-ulang-tahun-glenn-alinskie-c533c6.html,16.0,2020-11-22 21:42:09.301811,"Chelsea Olivia Lahirkan Anak Kedua, Tepat Sehari Setelah Ulang Tahun Glenn Alinskie"
"Selasa, 20 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/dul-jaelani-bocorkan-sifat-tb-yang-bikin-jatuh-hati-solehah-dan-rajin-salat-87d002.html,17.0,2020-11-22 21:42:13.115055,"Dul Jaelani Bocorkan Sifat TB yang Bikin Jatuh Hati, Solehah dan Rajin Salat"
"Selasa, 20 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/10-potret-kebersamaan-dul-jaelani-dan-tissa-biani-santer-dikabarkan-sudah-resmi-jadian.html,17.0,2020-11-22 21:42:13.185716,"10 Potret Kebersamaan Dul Jaelani dan Tissa Biani, Santer Dikabarkan Sudah Resmi Jadian"
"Selasa, 20 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/dul-jaelani-blak-blakan-ngaku-sudah-punya-pacar-berinisal-tb-tissa-biani-1f72e4.html,17.0,2020-11-22 21:42:13.254247,"Dul Jaelani Blak-Blakan Ngaku Sudah Punya Pacar Berinisal TB, Tissa Biani?"
"Selasa, 20 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/meggy-wulandari-ternyata-punya-anak-sambung-cewek-yang-kini-sudah-beranjak-remaja-6f7652.html,17.0,2020-11-22 21:42:13.308235,Baru Terungkap! Meggy Wulandari Ternyata Punya Anak Sambung Cewek yang Kini Sudah Beranjak Remaja
"Selasa, 20 Oktober 2020",,,https://www.kapanlagi.com/korea/mv-make-a-wish-dari-nct-berhasil-meraih-60-juta-views-di-youtube-ad02d4.html,17.0,2020-11-22 21:42:13.364706,MV 'Make A Wish' Dari NCT Berhasil Meraih 60 Juta Views di Youtube!
"Selasa, 20 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/sunan-kalijaga-bahas-tentang-akhlak-seorang-penghafal-al-quran-sindir-taqy-malik-d01e9a.html,17.0,2020-11-22 21:42:13.418061,"Sunan Kalijaga Bahas Tentang Akhlak Seorang Penghafal Al Quran, Sindir Taqy Malik?"
"Selasa, 20 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/siap-menikah-dengan-nathalie-holscher-sule-sudah-buat-surat-pengantar-nikah-4fc2f8.html,17.0,2020-11-22 21:42:13.475653,"Siap Menikah dengan Nathalie Holscher, Sule Sudah Buat Surat Pengantar Nikah"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/bakal-segera-pindah-ke-selandia-baru-femmy-permatasari-jual-rumah-mewahnya-83b98d.html,17.0,2020-11-22 21:42:13.541375,"Bakal Segera Pindah ke Selandia Baru, Femmy Permatasari Jual Rumah Mewahnya"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/deretan-foto-acara-lamaran-taqy-malik-dan-sherel-thalib-yang-baru-terungkap-sederhana--romantis.html,17.0,2020-11-22 21:42:13.596283,"Deretan Foto Acara Lamaran Taqy Malik dan Sherel Thalib yang Baru Terungkap, Sederhana & Romantis"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/showbiz/hollywood/kylie-jenner-pamer-foto-bareng-travis-scott-umumkan-sudah-balikan-19edb7.html,17.0,2020-11-22 21:42:13.651929,"Kylie Jenner Pamer Foto Bareng Travis Scott, Umumkan Sudah Balikan?"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/matcont-foto-pakai-bikini-dan-digendong-suami-di-kolam-renang-postingan-shandy-aulia-jadi-sorotan-0dfbf5.html,17.0,2020-11-22 21:42:13.707425,"Foto Pakai Bikini dan Digendong Suami di Kolam Renang, Postingan Shandy Aulia Jadi Sorotan"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/lama-tak-terdengar-kabarnya-riza-shahab-resmi-lamar-sang-kekasih-d8620f.html,17.0,2020-11-22 21:42:13.767546,"Lama Tak Terdengar Kabarnya, Riza Shahab Resmi Lamar Sang Kekasih"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/showbiz/hollywood/photoshoot-perdana-pangeran-harry-dan-meghan-markle-usai-tinggalkan-kerajaan-inggris-cae92f.html,17.0,2020-11-22 21:42:13.825844,Photoshoot Perdana Pangeran Harry dan Meghan Markle Usai Tinggalkan Kerajaan Inggris
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/dimintai-pendapat-mengenai-pernikahan-taqy-malik-salmafina-sunan-bodo-amat-422173.html,17.0,2020-11-22 21:42:13.887224,"Dimintai Pendapat Mengenai Pernikahan Taqy Malik, Salmafina Sunan: Bodo Amat!"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/showbiz/hollywood/yolanda-hadid-posting-foto-terbaru-bayi-gigi-dan-zayn-malik-netizen-heboh-07377b.html,17.0,2020-11-22 21:42:13.946603,"Yolanda Hadid Posting Foto Terbaru Bayi Gigi dan Zayn Malik, Netizen Heboh"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-potret-kemeriahan-ultah-kimmy-jayanti-dirayakan-sederhana-bareng-keluarga---pamer-babybump-anak-kedua.html,17.0,2020-11-22 21:42:14.024784,"8 Potret Kemeriahan Ultah Kimmy Jayanti, Dirayakan Sederhana Bareng Keluarga - Pamer Babybump Anak Kedua"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-potret-liburan-eksotis-shandy-aulia--suami-di-bali-hot-pakai-bikini---main-ayunan-di-pinggir-pantai.html,17.0,2020-11-22 21:42:14.091751,"8 Potret Shandy Aulia & Suami Putuskan Pindah ke Bali, Hot Pakai Bikini - Main Ayunan di Pinggir Pantai"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/resmi-menikah-dengan-sherel-thalib-taqy-malik-tulis-pesan-cinta-penuh-haru-1db5b5.html,17.0,2020-11-22 21:42:14.163849,"Resmi Menikah dengan Sherel Thalib, Taqy Malik Tulis Pesan Cinta Penuh Haru"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/aku-ingin-dicintai-season-2-segera-hadir-jonathan-frizzy-dan-ririn-dwi-ariyanti-siap-bikin-penonton-baper-e1e280.html,17.0,2020-11-22 21:42:14.233924,"'Aku Ingin Dicintai' Season 2 Segera Hadir, Jonathan Frizzy dan Ririn Dwi Ariyanti Siap Bikin Penonton Baper"
"Senin, 19 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/foto-selebgram-denise-chariesta-yang-sedang-viral-dihujat-karena-konten-tiktok-nongki---dibully-gara-gara-gak-bisa-ngomong-r.html,17.0,2020-11-22 21:42:14.307108,"Foto Selebgram Denise Chariesta yang Sedang Viral, Dihujat Karena Konten TikTok Nongki - Dibully Gara-Gara Gak Bisa Ngomong R"
"Minggu, 18 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/sah-taqy-malik-resmi-menikah-dengan-serell-nadirah-a4b277.html,17.0,2020-11-22 21:42:14.380786,Sah! Taqy Malik Resmi Menikah dengan Serell Nadirah
"Minggu, 18 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/jadi-hobi-olahraga-selama-pandemi-marini-zumarnis-terinspirasi-putra-gantengnya-b2f93b.html,17.0,2020-11-22 21:42:14.451545,"Jadi Hobi Olahraga Selama Pandemi, Marini Zumarnis Terinspirasi Putra Gantengnya"
"Sabtu, 17 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/9-foto-shandy-aulia-asuh-baby-claire-yang-tuai-hujatan-dari-haters-belajar-jalan---makan-durian.html,17.0,2020-11-22 21:42:14.524708,"9 Foto Shandy Aulia Asuh Baby Claire yang Tuai Hujatan dari Haters, Belajar Jalan - Makan Durian"
"Sabtu, 17 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/pose-cantik-pakai-bralette-abs-jessica-iskandar-bikin-salah-fokus-fa7f4b.html,17.0,2020-11-22 21:42:14.602360,"Pose Cantik Pakai Bralette, Abs Jessica Iskandar Bikin Salah Fokus"
"Sabtu, 17 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/pose-hot-jessica-mila-di-bawah-air-terjun-pakai-swimsuit-38-pamer-body-goals-e1cc9d.html,17.0,2020-11-22 21:42:14.675247,"Pose Hot Jessica Mila di Bawah Air Terjun, Pakai Swimsuit & Pamer Body Goals"
"Sabtu, 17 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-potret-cantik-winona-willy-di-pernikahan-nikita-willy-dan-indra-priawan-anggun-banget-pakai-kebaya-kuning.html,18.0,2020-11-22 21:42:18.410490,"8 Potret Cantik Winona Willy di Pernikahan Nikita Willy dan Indra Priawan, Anggun Banget Pakai Kebaya Kuning!"
"Sabtu, 17 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/lepas-status-duda-taqy-malik-mantan-suami-salmafina-diduga-diam-diam-sudah-menikah-lagi-5368c1.html,18.0,2020-11-22 21:42:18.459029,"Lepas Status Duda, Taqy Malik Mantan Suami Salmafina Diduga Diam-Diam Sudah Menikah Lagi"
"Sabtu, 17 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/8-foto-pertama-nikita-willy-dan-indra-priawan-sebagai-istri-dan-suami-mesra-banget-di-hari-pernikahan.html,18.0,2020-11-22 21:42:18.509398,"8 Foto Pertama Nikita Willy dan Indra Priawan Sebagai Istri dan Suami, Mesra Banget di Hari Pernikahan!"
"Sabtu, 17 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/detail-cincin-pernikahan-nikita-willy-dan-indra-priawan-desain-matching-serta-berhias-berlian-d4d070.html,18.0,2020-11-22 21:42:18.560328,"Detail Cincin Pernikahan Nikita Willy dan Indra Priawan, Desain Matching Serta Berhias Berlian!"
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/enda-ungu-berikan-warning-pada-para-cowok-yang-berusaha-mendekati-putri-sulungnya-b5dbeb.html,18.0,2020-11-22 21:42:18.614988,Enda Ungu Berikan Warning Pada Para Cowok yang Berusaha Mendekati Putri Sulungnya
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/showbiz/selebriti/mengintip-surat-cinta-tulisan-tangan-nikita-willy-dan-indra-priawan-selama-masa-pacaran-8761e4.html,18.0,2020-11-22 21:42:18.667960,Mengintip Surat Cinta Tulisan Tangan Nikita Willy dan Indra Priawan Selama Masa Pacaran
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/showbiz/hollywood/nicola-peltz-pamer-tato-matanya-di-leher-brooklyn-beckham-63803c.html,18.0,2020-11-22 21:42:18.727733,Nicola Peltz Pamer Tato Matanya di Leher Brooklyn Beckham
"Jum'at, 16 Oktober 2020",,,https://www.kapanlagi.com/foto/berita-foto/indonesia/14-momen-manis-di-pernikahan-nikita-willy--indra-priawan-pamer-cincin---prosesi-sungkeman.html,18.0,2020-11-22 21:42:18.784395,"14 Momen Manis di Pernikahan Nikita Willy & Indra Priawan, Pamer Cincin - Prosesi Sungkeman"
