category,link,page,summary,timestamp,title,type
PERISTIWA,https://www.liputan6.com/news/read/4414440/fpi-sebut-pangdam-jaya-bagusnya-bantu-negara-urus-opm,4.0,"Aziz mengatakan, tak seharusnya prajurit elite TNI dikerahkan ke Petamburan.",2020-11-21T21:19:34+07:00,FPI Sebut Pangdam Jaya Bagusnya Bantu Negara Urus OPM,hari-ini
INTERNASIONAL,https://www.liputan6.com/global/read/4414607/vaksin-covid-19-moderna-yang-manjur-94-persen-akan-dijual-rp-350-ribu,4.0,Vaksin COVID-19 Moderna akan diberi harga mulai dari Rp 350 ribu.,2020-11-22T12:00:00+07:00,Vaksin COVID-19 Moderna yang Manjur 94 Persen Akan Dijual Rp 350 Ribu,hari-ini
LIGA INGGRIS,https://www.liputan6.com/bola/read/4414591/hasil-liga-inggris-tottenham-bekuk-man-city-mu-jinakkan-west-brom,4.0,Tottenham dan Manchester United (MU) memetik kemenangan di Liga Inggris pekan ini,2020-11-22T05:34:29+07:00,"Hasil Liga Inggris : Tottenham Bekuk Man City, MU Jinakkan West Brom",hari-ini
LIGA INGGRIS,https://www.liputan6.com/bola/read/4414599/klasemen-liga-inggris-tottenham-ke-puncak-mu-masih-di-papan-tengah,4.0,"Tottenham Hotspur memuncaki klasemen sementara Liga Inggris. Sementara, MU tertahan di papan tengah.",2020-11-22T07:00:00+07:00,"Klasemen Liga Inggris : Tottenham ke Puncak, MU Masih di Papan Tengah",hari-ini
LIFESTYLE,https://www.liputan6.com/lifestyle/read/4414743/tampilan-dan-riasan-menawan-istri-denny-sumargo-saat-pernikahan,4.0,"Banyak warganet terpesona melihat riasan simpel istri Denny Sumargo, Olivia Allan.",2020-11-22T13:30:25+07:00,Tampilan dan Riasan Menawan Istri Denny Sumargo Saat Pernikahan,hari-ini
K-POP,https://www.liputan6.com/showbiz/read/4414685/menteri-korsel-ingin-bts-dibebaskan-dari-wamil-tapi-mustahil-karena-alasan-ini,4.0,BTS sendiri telah menegaskan posisi mereka soal wamil.,2020-11-22T14:30:00+07:00,"Menteri Korsel Ingin BTS Dibebaskan dari Wamil, tapi Mustahil karena Alasan Ini",hari-ini
SURABAYA,https://surabaya.liputan6.com/read/4414609/update-corona-covid-19-jawa-timur-pada-21-november-2020,4.0,Total kasus positif COVID-19 di Jawa Timur mencapai 58.384 orang hingga 21 November 2020.,2020-11-22T07:21:48+07:00,Update Corona COVID-19 Jawa Timur pada 21 November 2020,hari-ini
INTERNASIONAL,https://www.liputan6.com/global/read/4414376/partai-republik-kian-ragukan-donald-trump-desak-akui-joe-biden-presiden-terpilih,4.0,"Tekanan bagi Presiden Donald Trump di antara anggota Partai Republik di Kongres AS semakin kencang, mendesaknya untuk memulai proses transisi ke Presiden terpilih Joe Biden.",2020-11-22T07:01:00+07:00,"Partai Republik Kian Ragukan Donald Trump, Desak Akui Joe Biden Presiden Terpilih",hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414851/hanya-papua-yang-tak-ada-penambahan-kasus-covid-19-pada-22-november-2020,4.0,Papua menjadi satu-satunya provinsi di Indonesia yang melaporkan tak ada penambahan kasus baru Covid-19.,2020-11-22T16:18:36+07:00,Hanya Papua yang Tak Ada Penambahan Kasus Covid-19 pada 22 November 2020,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414620/muhammadiyah-ingatkan-tni-soal-kewenangan-mencopot-baliho,4.0,"Mu'ti memandang bahwa keterlibatan TNI maupun Polri mestinya hanya bersifat membantu, bukan menjalankan eksekusi.",2020-11-22T07:53:35+07:00,Muhammadiyah Ingatkan TNI soal Kewenangan Mencopot Baliho,hari-ini
MEGAPOLITAN,https://www.liputan6.com/news/read/4414843/ketua-dprd-minta-anies-baswedan-tegas-soal-covid-19-klaster-petamburan,5.0,Prasetio Edi Marsudi meminta Gubernur DKI Anies Baswedan bersikap tegas terhadap penanganan Covid-19 klaster Petamburan.,2020-11-22T16:37:29+07:00,Ketua DPRD Minta Anies Baswedan Tegas soal Covid-19 Klaster Petamburan,hari-ini
BISNIS,https://www.liputan6.com/bisnis/read/4414444/kopi-indonesia-masuk-termahal-di-dunia-ini-sebabnya,5.0,Tidak sedikit orang mempertanyakan alasan kopi nusantara dibandrol harga tinggi.,2020-11-21T21:00:59+07:00,"Kopi Indonesia Masuk Termahal di Dunia, Ini Sebabnya",hari-ini
CEK FAKTA,https://www.liputan6.com/cek-fakta/read/4414563/6-informasi-hoaks-sepekan-dari-covid-19-hingga-pernyataan-syekh-ali-jaber-terkait-nikita-mirzani,5.0,Berikut informasi hoaks dalam sepekan hasil penelusuran Cek Fakta Liputan6.com,2020-11-22T08:00:00+07:00,"6 Informasi Hoaks Sepekan, dari Covid-19 hingga Pernyataan Syekh Ali Jaber Terkait Nikita ...",hari-ini
LIFESTYLE,https://www.liputan6.com/lifestyle/read/4414548/modelling-a-healthy-creative-scene-buku-yang-menggelitik-kalangan-pelaku-industri-kreatif,5.0,Buku terbaru yang mengulas soal komunitas kreatif dan kaitannya dengan industri kreatif tersebut disponsori oleh pemerintah.,2020-11-22T14:31:31+07:00,"Modelling a Healthy Creative Scene, Buku yang Menggelitik Kalangan Pelaku Industri Kreatif",hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414624/umk-2021-ditetapkan-ini-daerah-dengan-upah-tertinggi-di-jabar,5.0,"Setiawan menambahkan, penetapan UMK Jabar Tahun 2021 memperhatikan empat hal.",2020-11-22T08:28:04+07:00,"UMK 2021 Ditetapkan, Ini Daerah dengan Upah Tertinggi di Jabar",hari-ini
BOLA,https://www.liputan6.com/bola/read/4414623/foto-gol-son-heung-min-dan-lo-celso-antar-tottenham-tekuk-manchester-city,5.0,"Tottenham Hotspur sukses mengalahkan Manchester City dengan skor 2-0 pada pertandingan lanjutan Liga Inggris di Tottenham Hotspur Stadium di London, Inggris (21/11/2020).",2020-11-22T08:15:06+07:00,FOTO: Gol Son Heung-min dan Lo Celso Antar Tottenham Tekuk Manchester City,hari-ini
LIGA ITALIA,https://www.liputan6.com/bola/read/4414600/hasil-liga-italia-cristiano-ronaldo-2-gol-juventus-bungkam-cagliari,5.0,Cristiano Ronaldo memborong gol kemenangan Juventus atas Cagliari pada pekan kedelapan Liga Italia.,2020-11-22T06:35:06+07:00,"Hasil Liga Italia : Cristiano Ronaldo 2 Gol, Juventus Bungkam Cagliari",hari-ini
INTERNASIONAL,https://www.liputan6.com/global/read/4414834/fda-as-beri-izin-edar-regeneron-obat-covid-19-presiden-donald-trump,5.0,Badan Pengawas Obat dan Makanan Amerika Serikat (FDA) pada Sabtu (21/11) mengizinkan penggunaan darurat antibodi COVID-19 buatan Regeneron Pharmaceuticals.,2020-11-22T17:00:00+07:00,"FDA AS Beri Izin Edar Regeneron, Obat COVID-19 Presiden Donald Trump",hari-ini
BOLA,https://www.liputan6.com/bola/read/4414630/foto-manchester-united-bungkam-west-bromwich-albion-1-0,5.0,Manchester United berhasil mengalahakan West Bromwich Albion 1-0 pada pertandingan lanjutan Liga Inggris di stadion Old Trafford,2020-11-22T08:35:00+07:00,FOTO: Manchester United Bungkam West Bromwich Albion 1-0,hari-ini
INTERNASIONAL,https://www.liputan6.com/global/read/4414785/ktt-g20-sedang-digelar-donald-trump-malah-terlihat-tengah-main-golf,5.0,Presiden AS Donald Trump terlihat tengah asyik bermain golf di saat KTT G20 digelar.,2020-11-22T15:00:00+07:00,"KTT G20 Sedang Digelar, Donald Trump Malah Terlihat Tengah Main Golf",hari-ini
MEGAPOLITAN,https://www.liputan6.com/news/read/4414658/psbb-transisi-hari-ini-terakhir-ini-rincian-kasus-positif-covid-19-di-jakarta-dua-pekan,5.0,"Kata dia, dengan penanaman tersebut jumlah akumulasi pasien Covid-19 di Jakarta ada 125.822 kasus.",2020-11-22T10:03:53+07:00,"PSBB Transisi Hari Ini Terakhir, Ini Rincian Kasus Positif Covid-19 di Jakarta Dua Pekan",hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414771/6-hal-terkait-rencana-pembelajaran-tatap-muka-di-bogor,5.0,"Menurut Wali Kota Bogor Bima Arya Sugiarto, pembelajaran tatap muka tersebut akan dilakukan mulai 11 Januari 2021.",2020-11-22T15:07:41+07:00,6 Hal Terkait Rencana Pembelajaran Tatap Muka di Bogor,hari-ini
INTERNASIONAL,https://www.liputan6.com/global/read/4414376/partai-republik-kian-ragukan-donald-trump-desak-akui-joe-biden-presiden-terpilih,5.0,"Tekanan bagi Presiden Donald Trump di antara anggota Partai Republik di Kongres AS semakin kencang, mendesaknya untuk memulai proses transisi ke Presiden terpilih Joe Biden.",2020-11-22T07:01:00+07:00,"Partai Republik Kian Ragukan Donald Trump, Desak Akui Joe Biden Presiden Terpilih",hari-ini
BOLA,https://www.liputan6.com/bola/read/4414636/foto-atletico-madrid-taklukkan-barcelona-di-wanda-metropolitano,5.0,Gol tunggal Yannick Carrasco mengantarkan Atletico Madrid menang atas Barcelona pada pertandingan lanjutan La Liga Spanyol di stadion Wanda Metropolitano,2020-11-22T09:00:00+07:00,FOTO: Atletico Madrid Taklukkan Barcelona di Wanda Metropolitano,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414750/pangdam-jaya-tanggapi-kritikan-soal-tni-turunkan-baliho-rizieq-shihab,5.0,Beberapa hari kebelakang kegiatan pencopotan baliho maupun spanduk Rizieq Shihab oleh TNI menuai pro dan kontra. Bahkan kritikan keras pun muncul. Apa tanggapan Pangdam?,2020-11-22T13:31:10+07:00,Pangdam Jaya Tanggapi Kritikan Soal TNI Turunkan Baliho Rizieq Shihab,hari-ini
JAWA TENGAH - DIY,https://www.liputan6.com/regional/read/4414483/berharap-vaksin-pariwisata-dari-wisata-halal-ala-mataram-di-masa-pandemi-covid-19,5.0,"Menurut Guntur, inovasi wisata halal yang diterapkan di NTB sehingga menjadi pemenang pada World Halal Travel Award (WHAT 2016) bukan hanya berbicara tentang Islam",2020-11-22T07:00:05+07:00,Berharap 'Vaksin' Pariwisata dari Wisata Halal ala Mataram di Masa Pandemi Covid-19,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414835/jakarta-sumbang-1342-kasus-covid-19-terbanyak-pada-22-november-2020,5.0,"Di posisi kedua ada provinsi Jawa Tengah dengan 477 kasus baru Covid-19. Dengan penambahan 477 kasus baru, total akumulatif kasus di Jawa Tengah menjadi 47.380.",2020-11-22T15:35:27+07:00,"Jakarta Sumbang 1.342 Kasus Covid-19, Terbanyak pada 22 November 2020",hari-ini
LIGA INGGRIS,https://www.liputan6.com/bola/read/4414679/dibungkam-tottenham-guardiola-menyesali-ketidakmampuan-manchester-city-mencetak-gol,5.0,Manchester City dibuat frustasi dengan rencana pemainan Tottenham yang bermain bertahan dan mengandalkan serangan balik.,2020-11-22T10:45:18+07:00,"Dibungkam Tottenham, Guardiola Menyesali Ketidakmampuan Manchester City Mencetak Gol",hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414648/refly-harun-kalau-fpi-melanggar-hukum-proses-secara-fair,5.0,"Namun, lanjut Refly jika ormas itu tak melakukan pelanggaran apa pun, maka haram untuk dihalang-halangi melakukan kegiatan.",2020-11-22T09:53:57+07:00,"Refly Harun: Kalau FPI Melanggar Hukum, Proses Secara Fair",hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414620/muhammadiyah-ingatkan-tni-soal-kewenangan-mencopot-baliho,5.0,"Mu'ti memandang bahwa keterlibatan TNI maupun Polri mestinya hanya bersifat membantu, bukan menjalankan eksekusi.",2020-11-22T07:53:35+07:00,Muhammadiyah Ingatkan TNI soal Kewenangan Mencopot Baliho,hari-ini
CEK FAKTA,https://www.liputan6.com/cek-fakta/read/4414647/ragam-informasi-hoaks-bantuan-pemerintah-selama-pandemi-virus-corona-covid-19,6.0,Pemerintah meluncurkan banyak program untuk membantu masyarakat selama pandemi virus corona covid-19. Namun tak sedikit oknum yang memanfaatkannya untuk membuat hoaks.,2020-11-22T11:00:33+07:00,Ragam Informasi Hoaks Bantuan Pemerintah Selama Pandemi Virus Corona Covid-19,hari-ini
INTERNASIONAL,https://www.liputan6.com/global/read/4414376/partai-republik-kian-ragukan-donald-trump-desak-akui-joe-biden-presiden-terpilih,6.0,"Tekanan bagi Presiden Donald Trump di antara anggota Partai Republik di Kongres AS semakin kencang, mendesaknya untuk memulai proses transisi ke Presiden terpilih Joe Biden.",2020-11-22T07:01:00+07:00,"Partai Republik Kian Ragukan Donald Trump, Desak Akui Joe Biden Presiden Terpilih",hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414835/jakarta-sumbang-1342-kasus-covid-19-terbanyak-pada-22-november-2020,6.0,"Di posisi kedua ada provinsi Jawa Tengah dengan 477 kasus baru Covid-19. Dengan penambahan 477 kasus baru, total akumulatif kasus di Jawa Tengah menjadi 47.380.",2020-11-22T15:35:27+07:00,"Jakarta Sumbang 1.342 Kasus Covid-19, Terbanyak pada 22 November 2020",hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414648/refly-harun-kalau-fpi-melanggar-hukum-proses-secara-fair,6.0,"Namun, lanjut Refly jika ormas itu tak melakukan pelanggaran apa pun, maka haram untuk dihalang-halangi melakukan kegiatan.",2020-11-22T09:53:57+07:00,"Refly Harun: Kalau FPI Melanggar Hukum, Proses Secara Fair",hari-ini
SHOWBIZ,https://www.liputan6.com/showbiz/read/4414716/olivia-allan-tak-tahu-banyak-soal-denny-sumargo-saat-pertama-bertemu,6.0,Olivia Allan ceritakan kesan pertamanya saat bertemu Denny Sumargo.,2020-11-22T16:00:00+07:00,Olivia Allan Tak Tahu Banyak Soal Denny Sumargo saat Pertama Bertemu,hari-ini
SURABAYA,https://surabaya.liputan6.com/read/4414609/update-corona-covid-19-jawa-timur-pada-21-november-2020,6.0,Total kasus positif COVID-19 di Jawa Timur mencapai 58.384 orang hingga 21 November 2020.,2020-11-22T07:21:48+07:00,Update Corona COVID-19 Jawa Timur pada 21 November 2020,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414860/jatim-dan-jateng-laporkan-kasus-kematian-covid-19-tertinggi-pada-22-november,6.0,"Jawa Tengah mencatat 20 orang meninggal dunia. Dengan penambahan itu, total kasus kematian akibat Covid-19 di Jawa Tengah ada 2.130 orang.",2020-11-22T16:07:16+07:00,Jatim dan Jateng Laporkan Kasus Kematian Covid-19 Tertinggi pada 22 November,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414554/polda-jateng-peringatkan-bakal-copot-spanduk-berisi-pesan-intoleran,6.0,Spanduk yang dinilai ilegal karena melanggar peraturan ditegaskannya akan dicopot untuk keamanan dan ketertiban.,2020-11-22T03:27:05+07:00,Polda Jateng Peringatkan Bakal Copot Spanduk Berisi Pesan Intoleran,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414602/wakil-ketua-mpr-tni-tertibkan-baliho-bentuk-kehadiran-negara,6.0,Lestari Moerdijat menilai keterlibatan TNI dalam penertiban baliho Rizieq Shihab merupakan bentuk kehadiran negara dalam menertibkan sekelompok orang yang melanggar hukum.,2020-11-22T06:54:58+07:00,Wakil Ketua MPR: TNI Tertibkan Baliho Bentuk Kehadiran Negara,hari-ini
GLOBAL,https://www.liputan6.com/global/read/4414209/foto-melihat-dari-udara-jalan-tol-zhengxi-yang-melewati-pegunungan-funiu,6.0,"Seksi jalan tol sepanjang 80 kilometer yang melewati Pegunungan Funiu tersebut menghubungkan Yaoshan di Kota Pingdingshan dan Miaozi di Kota Luoyang, dan diperkirakan akan dibuka untuk arus lalu lintas pada akhir 2020.",2020-11-22T07:00:00+07:00,FOTO: Melihat dari Udara Jalan Tol Zhengxi yang Melewati Pegunungan Funiu,hari-ini
SHOWBIZ,https://www.liputan6.com/showbiz/read/4414839/pelaku-pengancaman-pembunuhan-nora-alexandra-ternyata-calon-dokter,6.0,"Pelaku yang wajah serta identitasnya diungkap oleh Nora Alexandra, meminta maaf atas perbuatannya.",2020-11-22T16:30:00+07:00,Pelaku Pengancaman Pembunuhan Nora Alexandra Ternyata Calon Dokter,hari-ini
SUMATERA,https://www.liputan6.com/regional/read/4414552/menikmati-kerenyahan-ragam-ikan-asin-khas-sumatera-penggugah-selera,6.0,"Kenikmatan sajian ikan asin sudah tidak ada yang meragukan. Sekali lahap, bikin lupa diri dan ingin tambah lagi.",2020-11-22T08:00:19+07:00,Menikmati Kerenyahan Ragam Ikan Asin Khas Sumatera Penggugah Selera,hari-ini
EKONOMI,https://www.liputan6.com/bisnis/read/4414638/kkp-tanam-2640-fragmen-karang-di-laut-sawu-kupang,6.0,Pemulihan kondisi ekosistem terumbu karang sekaligus untuk membantu perekonomian masyarakat di Kabupaten Sabu Raijua.,2020-11-22T10:00:17+07:00,KKP Tanam 2.640 Fragmen Karang di Laut Sawu Kupang,hari-ini
CEK FAKTA,https://www.liputan6.com/cek-fakta/read/4414709/cek-fakta-tidak-benar-kutipan-muammar-khadaffi-dalam-sidang-pbb-terkait-vaksin,6.0,"Beredar kembali di media sosial meme terkait kutipan dari eks pemimpin Libya, Muammar Khadaffi. Sebelumnya kutipan serupa pernah viral dibagikan sejak Juli lalu.",2020-11-22T16:30:13+07:00,Cek Fakta: Tidak Benar Kutipan Muammar Khadaffi dalam Sidang PBB terkait Vaksin,hari-ini
INTERNASIONAL,https://www.liputan6.com/global/read/4414718/gugatan-donald-trump-atas-hasil-pemilu-as-di-pennsylvania-ditolak-hakim,6.0,Hakim di Pennsylvania menolak gugatan tim kampanye Donald Trump yang berusaha membatalkan jutaan suara yang masuk melalui sistem pemilihan via pos.,2020-11-22T13:00:00+07:00,Gugatan Donald Trump Atas Hasil Pemilu AS di Pennsylvania Ditolak Hakim,hari-ini
SELEBRITIS,https://www.liputan6.com/showbiz/read/4414429/para-bintang-sinetron-dari-jendela-smp-diminta-berganti-peran-bagaimana-jadinya,6.0,Para bintang sinetron Dari Jendela SMP pun menggelar “3xtraOrdinary Meet & Greet” pada Sabtu (21/11/2020).,2020-11-22T10:30:00+07:00,"Para Bintang Sinetron Dari Jendela SMP Diminta Berganti Peran, Bagaimana Jadinya?",hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414831/melihat-kondisi-terkini-gunung-merapi-yang-semakin-aktif,6.0,"Gunung Merapi mengalami 59 kali gempa guguran selama periode pengamatan pada Jumat, 20 November 2020 mulai pukul 00:00-24:00 WIB.",2020-11-22T18:02:24+07:00,Melihat Kondisi Terkini Gunung Merapi yang Semakin Aktif,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414760/syafii-maarif-sebut-mendewakan-keturunan-nabi-sebagai-perbudakan-spiritual,6.0,"Menurut Syafii Maarif, Bapak Proklamator Indonesia, Soekarno bertahun-tahun silam telah mengkritik keras sikap seperti itu.",2020-11-22T14:04:08+07:00,Syafii Maarif Sebut Mendewakan Keturunan Nabi sebagai Perbudakan Spiritual,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414598/jokowi-akses-vaksin-covid-19-harus-tersedia-untuk-semua-negara,6.0,"Presiden Joko Widodo (Jokowi) menjelaskan, saat ini terdapat beberapa hal yang perlu menjadi fokus perhatian negara-negara G20 di tengah situasi pandemi. Salah satunya yaitu pemulihan kesehatan.",2020-11-22T06:21:24+07:00,Jokowi: Akses Vaksin Covid-19 Harus Tersedia untuk Semua Negara,hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414678/jubir-jk-tak-bersangkut-paut-dengan-kepulangan-rizieq-shihab-apalagi-2024,6.0,Husain juga mengingatkan kepada para mereka untuk tidak mengotori rangkaian perjalanan JK ini dengan narasi menyesatkan tanpa dasar dan bukti.,2020-11-22T10:43:39+07:00,"Jubir: JK Tak Bersangkut Paut dengan Kepulangan Rizieq Shihab, Apalagi 2024",hari-ini
PERISTIWA,https://www.liputan6.com/news/read/4414760/syafii-maarif-sebut-mendewakan-keturunan-nabi-sebagai-perbudakan-spiritual,7.0,"Menurut Syafii Maarif, Bapak Proklamator Indonesia, Soekarno bertahun-tahun silam telah mengkritik keras sikap seperti itu.",2020-11-22T14:04:08+07:00,Syafii Maarif Sebut Mendewakan Keturunan Nabi sebagai Perbudakan Spiritual,hari-ini
ENERGI & TAMBANG,https://www.liputan6.com/bisnis/read/4414869/bantu-pemerintah-hadapi-pandemi-pertamina-berkontribusi-lebih-dari-rp15-triliun,7.0,"Pada Maret 2020, Pertamina terus melakukan pemulihan agar dapat menghasilkan kinerja yang baik pada akhir 2020 mendatang.",2020-11-22T16:14:35+07:00,"Bantu Pemerintah Hadapi Pandemi, Pertamina Berkontribusi Lebih dari Rp1,5 Triliun",hari-ini
LIGA INGGRIS,https://www.liputan6.com/bola/read/4414692/solskjaer-mu-bermain-di-bawah-standar-saat-kalahkan-west-bromwich,7.0,"MU meraih kemenangan kandang pertama di Liga Inggris usai menang 1-0 atas West Bromwich Albion, dini hari tadi.",2020-11-22T11:30:10+07:00,Solskjaer: MU Bermain di Bawah Standar Saat Kalahkan West Bromwich,hari-ini
JAWA BARAT,https://www.liputan6.com/regional/read/4414506/daftar-lengkap-upah-minimum-kabupatenkota-2021-di-jawa-barat,7.0,"Pemerintah Provinsi Jawa Barat menetapkan Upah Minimum Kabupaten/Kota (UMK) 2021 untuk 27 daerah di Jabar, Sabtu (21/11/2020).",2020-11-22T09:00:39+07:00,Daftar Lengkap Upah Minimum Kabupaten/Kota 2021 di Jawa Barat,hari-ini
BISNIS,https://www.liputan6.com/bisnis/read/4414787/pimpin-pasar-asean-pt-angkasa-pura-ii-kembangkan-teknologi-modern,7.0,"Di dalam menerapkan advanced technology, Angkasa Pura II memilih Bandara Soekarno-Hatta sebagai pilot project.",2020-11-22T14:30:11+07:00,"Pimpin Pasar ASEAN, PT Angkasa Pura II Kembangkan Teknologi Modern",hari-ini
CEK FAKTA,https://www.liputan6.com/cek-fakta/read/4414709/cek-fakta-tidak-benar-kutipan-muammar-khadaffi-dalam-sidang-pbb-terkait-vaksin,7.0,"Beredar kembali di media sosial meme terkait kutipan dari eks pemimpin Libya, Muammar Khadaffi. Sebelumnya kutipan serupa pernah viral dibagikan sejak Juli lalu.",2020-11-22T16:30:13+07:00,Cek Fakta: Tidak Benar Kutipan Muammar Khadaffi dalam Sidang PBB terkait Vaksin,hari-ini
LIFESTYLE,https://www.liputan6.com/lifestyle/read/4414548/modelling-a-healthy-creative-scene-buku-yang-menggelitik-kalangan-pelaku-industri-kreatif,7.0,Buku terbaru yang mengulas soal komunitas kreatif dan kaitannya dengan industri kreatif tersebut disponsori oleh pemerintah.,2020-11-22T14:31:31+07:00,"Modelling a Healthy Creative Scene, Buku yang Menggelitik Kalangan Pelaku Industri Kreatif",hari-ini
